query_id, pipeline_id, exec_mode, num_features, features, est_output_rows, key_sizes, num_keys, est_cardinalities, mem_factor, num_iterations, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668447957206, 7, 23953, 10132, 498, 0, 8, 0, 0, 0, 23
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668447981677, 7, 36488, 11279, 958, 51, 12, 0, 0, 0, 19
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668447981830, 7, 22758, 7205, 572, 16, 7, 0, 0, 0, 12
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668447981932, 7, 18456, 7098, 396, 15, 6, 0, 0, 0, 10
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668447982594, 7, 32888, 10976, 926, 34, 12, 0, 0, 0, 16
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668447982748, 7, 28000, 10237, 856, 6, 9, 0, 0, 0, 9
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448006697, 7, 38128, 11098, 958, 54, 12, 0, 0, 0, 18
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448006907, 7, 22475, 7198, 591, 15, 7, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448007041, 7, 19238, 7090, 425, 21, 6, 0, 0, 0, 9
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448007838, 7, 28710, 7608, 763, 20, 10, 0, 0, 0, 31
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448008045, 7, 19454, 7325, 509, 13, 6, 0, 0, 0, 11
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448008177, 7, 21360, 6982, 385, 15, 7, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448008293, 7, 16148, 7155, 382, 11, 5, 0, 0, 0, 23
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448008433, 7, 26319, 9851, 645, 14, 8, 0, 0, 0, 11
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448008543, 7, 24747, 10071, 554, 12, 7, 0, 0, 0, 11
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448031630, 7, 36211, 11051, 902, 31, 11, 0, 0, 0, 17
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448031759, 7, 25781, 7263, 557, 18, 8, 0, 0, 0, 12
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448031874, 7, 15535, 7154, 408, 8, 5, 0, 0, 0, 6
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448031984, 7, 21340, 9884, 599, 1, 7, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448056643, 7, 36985, 11102, 970, 25, 11, 0, 0, 0, 16
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448056811, 7, 30634, 10245, 835, 8, 10, 0, 0, 0, 10
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448081641, 7, 21815, 7603, 767, 19, 17, 0, 0, 0, 23
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448081860, 7, 14088, 7626, 490, 0, 11, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448082041, 7, 17871, 7245, 436, 11, 5, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448082150, 7, 23187, 10137, 597, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448082258, 7, 19161, 10126, 486, 0, 6, 0, 0, 0, 5
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448106637, 7, 40341, 10836, 864, 41, 13, 0, 0, 0, 35
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448106780, 7, 20669, 7182, 578, 11, 7, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448106897, 7, 16608, 7075, 405, 12, 5, 0, 0, 0, 5
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448107008, 7, 19721, 9806, 559, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448131660, 7, 40665, 11072, 943, 45, 13, 0, 0, 0, 20
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448131799, 7, 33875, 10234, 825, 15, 10, 0, 0, 0, 13
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448156668, 7, 31730, 7586, 723, 22, 10, 0, 0, 0, 30
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448156821, 7, 23046, 7655, 468, 15, 7, 0, 0, 0, 8
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448156999, 7, 17955, 7227, 477, 11, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448157130, 7, 17031, 7422, 418, 10, 6, 0, 0, 0, 6
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448157275, 7, 26390, 10168, 595, 9, 9, 0, 0, 0, 23
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448157419, 7, 21002, 9893, 505, 9, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448181504, 7, 28347, 7643, 737, 17, 9, 0, 0, 0, 12
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448181630, 7, 20053, 7665, 472, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448181736, 7, 19990, 7286, 451, 14, 6, 0, 0, 0, 9
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448181860, 7, 24167, 10176, 612, 0, 7, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448181958, 7, 21152, 10165, 488, 1, 6, 0, 0, 0, 7
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448206665, 7, 21394, 7640, 761, 18, 17, 0, 0, 0, 22
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448206849, 7, 20645, 7663, 453, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448206967, 7, 20088, 7283, 441, 13, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448207069, 7, 23864, 10174, 622, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448207168, 7, 21026, 10163, 514, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448248346, 7, 37410, 11003, 961, 46, 11, 0, 0, 0, 15
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448248509, 7, 22977, 7333, 607, 14, 7, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448248621, 7, 17216, 7180, 396, 12, 6, 0, 0, 0, 6
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448248728, 7, 23400, 10071, 620, 0, 8, 0, 0, 0, 7
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448273205, 7, 28287, 7566, 734, 15, 9, 0, 0, 0, 9
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448273312, 7, 23323, 7628, 480, 17, 7, 0, 0, 0, 7
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448273409, 7, 20635, 7211, 436, 24, 6, 0, 0, 0, 11
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448273511, 7, 18369, 7119, 403, 15, 5, 0, 0, 0, 8
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448273612, 7, 25549, 9787, 620, 15, 8, 0, 0, 0, 9
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448273731, 7, 25579, 10035, 562, 15, 8, 0, 0, 0, 9
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448298254, 7, 38955, 10924, 954, 55, 12, 0, 0, 0, 18
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448298393, 7, 23125, 7193, 590, 16, 7, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448298516, 7, 15454, 7086, 378, 11, 5, 0, 0, 0, 5
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448298629, 7, 20896, 9817, 573, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448323250, 7, 30429, 7590, 716, 12, 9, 0, 0, 0, 12
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448323362, 7, 17886, 7613, 475, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448323469, 7, 17859, 7231, 407, 10, 5, 0, 0, 0, 5
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448323567, 7, 24120, 10124, 610, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448323666, 7, 20612, 10113, 484, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448356830, 7, 29180, 11274, 867, 39, 21, 0, 0, 0, 35
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448356987, 7, 32152, 10247, 873, 20, 10, 0, 0, 0, 11
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448381493, 7, 31485, 7605, 776, 21, 10, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448381630, 7, 23615, 7639, 507, 15, 8, 0, 0, 0, 12
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448381738, 7, 21339, 7247, 407, 16, 7, 0, 0, 0, 10
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448381838, 7, 16745, 7126, 361, 10, 5, 0, 0, 0, 7
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448381952, 7, 26041, 9825, 605, 16, 8, 0, 0, 0, 11
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448382053, 7, 27882, 10045, 529, 15, 8, 0, 0, 0, 12
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448415086, 7, 37137, 11069, 950, 48, 12, 0, 0, 0, 17
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448415240, 7, 23059, 7187, 589, 14, 7, 0, 0, 0, 8
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448415351, 7, 19847, 7080, 449, 14, 6, 0, 0, 0, 8
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448416082, 7, 35326, 11063, 853, 54, 12, 0, 0, 0, 16
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448416219, 7, 21393, 7182, 585, 4, 7, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448416349, 7, 16466, 7075, 406, 8, 5, 0, 0, 0, 5
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448416813, 7, 19829, 7608, 510, 20, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448416960, 7, 16414, 7632, 488, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448417082, 7, 14852, 7250, 438, 10, 5, 0, 0, 0, 5
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448417239, 7, 22647, 10194, 604, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448417356, 7, 16928, 9713, 450, 0, 5, 0, 0, 0, 5
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448439975, 7, 25512, 11202, 883, 38, 21, 0, 0, 0, 20
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448440131, 7, 22540, 7191, 566, 19, 7, 0, 0, 0, 7
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448440257, 7, 15215, 7084, 367, 9, 5, 0, 0, 0, 4
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448440981, 7, 21562, 11072, 698, 49, 17, 0, 0, 0, 30
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448441201, 7, 17177, 7190, 497, 17, 14, 0, 0, 0, 22
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448441405, 7, 15081, 7108, 368, 14, 5, 0, 0, 0, 4
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448441792, 7, 17345, 7261, 408, 7, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448441921, 7, 20965, 7592, 446, 15, 7, 0, 0, 0, 13
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448442035, 7, 15113, 7226, 408, 5, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448442139, 7, 15382, 7072, 355, 11, 5, 0, 0, 0, 7
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448442258, 7, 22283, 9745, 583, 8, 7, 0, 0, 0, 6
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448442366, 7, 23627, 9965, 595, 10, 7, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448481771, 7, 31012, 7615, 741, 19, 9, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448481899, 7, 18963, 7636, 524, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668448482017, 7, 19863, 7257, 413, 12, 6, 0, 0, 0, 10
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448482119, 7, 22619, 10147, 592, 0, 7, 0, 0, 0, 6
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668448482266, 7, 23792, 10136, 504, 0, 7, 0, 0, 0, 22
